source,desc,alpha,rho,n_params,note
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.001,-0.007310161096065498,24.42,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.1258925411794167,0.0239240259202008,1926.56,max rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.1,0.0228944364026233,1326.7,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.1,-0.0010295895175774991,1326.7,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.05,0.0149803544873387,416.0,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.05,-0.008943671432862099,416.0,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.01,0.007083630747037,26.15,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.01,-0.0168403951731638,26.15,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.005,0.0100343650277818,7.779999999999999,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.005,-0.013889660892419,7.779999999999999,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.001,-0.0268290713931758,0.62,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,all,0.001,-0.0507530973133766,0.62,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.1258925411794167,0.0131460902727395,820.4,max rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.1,0.0119103219849704,556.0600000000001,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.1,-0.0012357682877691002,556.0600000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.05,-0.0007360992328206,165.12,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.05,-0.0138821895055601,165.12,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.01,-0.020541513138043,9.19,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.01,-0.0336876034107825,9.19,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.005,-0.0336311320965735,2.33,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.005,-0.046777222369313004,2.33,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.001,-0.0439844000997904,0.13,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,negative,0.001,-0.0571304903725299,0.13,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.0794328234724281,0.027056692447395,532.0,max rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.1,0.02627253427143,770.64,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.1,-0.0007841581759649996,770.64,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.05,0.0231161881628745,250.88,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.05,-0.003940504284520498,250.88,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.01,0.0212504551376303,16.96,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.01,-0.005806237309764699,16.96,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.005,0.0251990998727611,5.45,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.005,-0.0018575925746339012,5.45,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.001,-0.0271106701538521,0.49,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_impulsivity_average_fu2,positive,0.001,-0.054167362601247104,0.49,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.0015848931924611,0.1092159122530216,18.76,max rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.1,0.0325797534076458,3838.21,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.1,-0.0766361588453758,3838.21,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.05,0.0460064177590721,1689.7599999999998,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.05,-0.0632094944939495,1689.7599999999998,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.01,0.0842826365810737,196.34,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.01,-0.024933275671947905,196.34,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.005,0.0968274423912419,77.37,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.005,-0.012388469861779702,77.37,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.001,0.1067777902729633,11.19,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,all,0.001,-0.0024381219800583,11.19,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.0031622776601683,0.0900497105082031,22.76,max rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.1,0.0306076781256747,1950.19,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.1,-0.0594420323825284,1950.19,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.05,0.0452517750983185,878.3299999999999,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.05,-0.044797935409884596,878.3299999999999,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.01,0.0801310280677901,101.64,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.01,-0.009918682440412996,101.64,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.005,0.0876574031905704,40.11,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.005,-0.0023923073176326942,40.11,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.001,0.0765121239790463,6.11,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,negative,0.001,-0.013537586529156792,6.11,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.0019952623149688,0.1091828686371784,11.27,max rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.1,0.0323539115609918,1888.02,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.1,-0.07682895707618659,1888.02,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.05,0.0473905211400805,811.4300000000001,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.05,-0.061792347497097895,811.4300000000001,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.01,0.0844411938577738,94.7,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.01,-0.0247416747794046,94.7,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.005,0.0971338306957294,37.260000000000005,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.005,-0.012049037941449,37.260000000000005,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.001,0.101141912281859,5.08,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_sensation_seeking_average_fu2,positive,0.001,-0.0080409563553194,5.08,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.01,0.0602024693748909,49.37,max rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.1,0.0490457975886697,1101.78,fixed alpha 0.1
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.1,-0.0111566717862212,1101.78,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.05,0.046388088917312,415.85,fixed alpha 0.05
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.05,-0.0138143804575789,415.85,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.01,0.0602024693748909,49.37,fixed alpha 0.01
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.01,0.0,49.37,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.005,0.0500276049485594,20.78,fixed alpha 0.005
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.005,-0.010174864426331497,20.78,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.001,0.015859622315859,3.62,fixed alpha 0.001
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,all,0.001,-0.044342847059031895,3.62,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.0158489319246111,0.0632779967448257,49.81,max rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.1,0.0594836036211723,597.22,fixed alpha 0.1
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.1,-0.003794393123653407,597.22,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.05,0.0593890858448668,228.78000000000003,fixed alpha 0.05
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.05,-0.0038889108999589014,228.78000000000003,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.01,0.0590914269556963,27.68,fixed alpha 0.01
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.01,-0.004186569789129402,27.68,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.005,0.0500712623250864,11.67,fixed alpha 0.005
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.005,-0.013206734419739304,11.67,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.001,0.0062485418924351,2.07,fixed alpha 0.001
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,negative,0.001,-0.0570294548523906,2.07,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,1.0,0.0406785111150406,17449.260000000002,max rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.1,0.0158732990340286,504.56,fixed alpha 0.1
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.1,-0.024805212081012003,504.56,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.05,0.0151069995360678,187.07,fixed alpha 0.05
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.05,-0.025571511578972802,187.07,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.01,0.028556720169339,21.69,fixed alpha 0.01
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.01,-0.012121790945701604,21.69,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.005,0.0215337828153979,9.11,fixed alpha 0.005
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.005,-0.019144728299642703,9.11,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.001,-0.0039324372258104,1.55,fixed alpha 0.001
IMAGEN_mats_sst_fu2_csi_c_sum_fu2,positive,0.001,-0.044610948340851005,1.55,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.1995262314968879,0.1836209641864301,10791.09,max rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.1,0.1828639283011124,6569.530000000001,fixed alpha 0.1
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.1,-0.0007570358853176973,6569.530000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.05,0.1805133833958546,3992.85,fixed alpha 0.05
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.05,-0.0031075807905754926,3992.85,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.01,0.1663204907698244,1243.16,fixed alpha 0.01
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.01,-0.017300473416605705,1243.16,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.005,0.1586486189992474,754.96,fixed alpha 0.005
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.005,-0.024972345187182693,754.96,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.001,0.1422020243540445,234.95,fixed alpha 0.001
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,all,0.001,-0.04141893983238559,234.95,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.1258925411794167,0.1713589059455471,3740.18,max rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.1,0.1711576575128706,3170.87,fixed alpha 0.1
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.1,-0.00020124843267649295,3170.87,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.05,0.1683171848623022,1933.01,fixed alpha 0.05
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.05,-0.0030417210832448804,1933.01,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.01,0.1562617174016159,602.1899999999999,fixed alpha 0.01
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.01,-0.01509718854393119,602.1899999999999,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.005,0.1448393081210484,367.52,fixed alpha 0.005
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.005,-0.026519597824498697,367.52,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.001,0.1223513428646893,115.28,fixed alpha 0.001
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,negative,0.001,-0.0490075630808578,115.28,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.5011872336272722,0.1852588156454384,10868.0,max rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.1,0.181675541143184,3398.66,fixed alpha 0.1
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.1,-0.003583274502254402,3398.66,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.05,0.1786378650245507,2059.84,fixed alpha 0.05
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.05,-0.006620950620887689,2059.84,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.01,0.1595528897771908,640.97,fixed alpha 0.01
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.01,-0.025705925868247603,640.97,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.005,0.1526015307329746,387.44,fixed alpha 0.005
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.005,-0.03265728491246378,387.44,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.001,0.1333465171003809,119.67,fixed alpha 0.001
IMAGEN_mats_sst_fu2_kirby_c_estimated_k_all_trials_fu2,positive,0.001,-0.051912298545057495,119.67,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.0007943282347242,0.1195630666745051,63.41,max rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.1,0.0776641244677202,5726.51,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.1,-0.0418989422067849,5726.51,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.05,0.0882179865372575,3110.31,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.05,-0.0313450801372476,3110.31,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.01,0.105324876610483,702.02,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.01,-0.014238190064022105,702.02,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.005,0.1098882811420129,363.31,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.005,-0.009674785532492194,363.31,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.001,0.1178160466780867,78.31,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,all,0.001,-0.0017470199964183947,78.31,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.0039810717055349,0.1221271360218743,159.16,max rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.1,0.0863257796833825,3004.36,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.1,-0.03580135633849181,3004.36,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.05,0.0980821777026609,1636.15,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.05,-0.02404495831921341,1636.15,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.01,0.1166413293880229,375.87,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.01,-0.005485806633851412,375.87,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.005,0.1211713520721141,197.95,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.005,-0.0009557839497602028,197.95,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.001,0.1176707539990322,43.98,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,negative,0.001,-0.004456382022842112,43.98,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.0006309573444801,0.1026744863162532,21.880000000000003,max rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.1,0.0616439907389445,2722.15,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.1,-0.0410304955773087,2722.15,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.05,0.072142288694538,1474.16,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.05,-0.030532197621715204,1474.16,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.01,0.0882315822972812,326.15,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.01,-0.014442904018971997,326.15,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.005,0.0897533056586901,165.36,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.005,-0.012921180657563106,165.36,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.001,0.099876399202655,34.33,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_agreeableness_average_fu2,positive,0.001,-0.002798087113598205,34.33,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.0019952623149688,0.0970964361596739,43.21,max rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.1,0.0900212787355689,3618.19,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.1,-0.007075157424105,3618.19,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.05,0.0934315093694661,1720.45,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.05,-0.003664926790207787,1720.45,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.01,0.0867350314481553,279.86,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.01,-0.010361404711518599,279.86,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.005,0.0914317516316089,124.41,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.005,-0.005664684528064998,124.41,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.001,0.0771534329612865,19.33,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,all,0.001,-0.01994300319838739,19.33,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.0031622776601683,0.1032928789556961,46.52,max rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.1,0.0971551046898745,2019.37,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.1,-0.0061377742658215995,2019.37,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.05,0.1010725202231231,984.38,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.05,-0.002220358732572994,984.38,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.01,0.0945329144428065,169.1,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.01,-0.008759964512889601,169.1,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.005,0.0981328738816465,76.86999999999999,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.005,-0.005160005074049595,76.86999999999999,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.001,0.0785039134819879,12.37,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,negative,0.001,-0.024788965473708194,12.37,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.0794328234724281,0.0718872429520416,1238.13,max rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.1,0.0708653717785994,1598.8200000000002,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.1,-0.0010218711734421987,1598.8200000000002,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.05,0.069754707463816,736.0699999999999,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.05,-0.0021325354882256037,736.0699999999999,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.01,0.0607626480757392,110.76,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.01,-0.0111245948763024,110.76,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.005,0.0602441386716573,47.54,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.005,-0.0116431042803843,47.54,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.001,0.0357348207763911,6.959999999999999,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_conscientiousness_average_fu2,positive,0.001,-0.036152422175650505,6.959999999999999,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.0125892541179416,0.1031675317002607,332.72,max rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.1,0.0873778913367089,3188.29,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.1,-0.015789640363551807,3188.29,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.05,0.0957136001674341,1494.16,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.05,-0.007453931532826599,1494.16,max rho - alpha = 0.05 rho
